193) [48, 48, 48, 64, 800, 533, 3000, 1639, 9000000, 11250.0, 16885.0, 1.5009380863039399, 5996250.0, 11250.0] => False False 
194) [128, 12, 12, 64, 800, 533, 3074, 2185, 9449476, 11811.0, 17728.0, 1.5009380863039399, 6295713.385000001, 11811.0] => True True 
195) [16, 16, 16, 64, 1600, 533, 2868, 1607, 8225424, 5140.0, 15432.0, 3.0018761726078798, 2740094.37, 5140.0] => False False 
196) [32, 32, 32, 64, 800, 266, 816, 612, 665856, 832.0, 2503.0, 3.007518796992481, 221397.12000000002, 832.0] => False False 
197) [32, 32, 32, 64, 800, 266, 1072, 804, 1149184, 1436.0, 4320.0, 3.007518796992481, 382103.68, 1436.0] => False False 
198) [16, 16, 16, 64, 1600, 266, 633, 921, 400689, 250.0, 1506.0, 6.015037593984962, 66614.54625, 250.0] => False False 
199) [64, 64, 64, 64, 800, 533, 2593, 2593, 6723649, 8404.0, 12614.0, 1.5009380863039399, 4479631.14625, 8404.0] => False False 
200) [32, 32, 32, 64, 800, 533, 3600, 1800, 12960000, 16200.0, 24315.0, 1.5009380863039399, 8634600.0, 16200.0] => False False 
201) [128, 12, 12, 64, 1600, 266, 2593, 2593, 6723649, 4202.0, 25276.0, 6.015037593984962, 1117806.64625, 4202.0] => False False 
202) [64, 64, 64, 64, 800, 533, 816, 612, 665856, 832.0, 1249.0, 1.5009380863039399, 443626.56, 832.0] => True True 
203) [48, 48, 48, 64, 800, 533, 3074, 2185, 9449476, 11811.0, 17728.0, 1.5009380863039399, 6295713.385000001, 11811.0] => False False 
204) [32, 32, 32, 64, 800, 266, 2582, 1940, 6666724, 8333.0, 25062.0, 3.007518796992481, 2216685.73, 8333.0] => False False 
205) [32, 32, 32, 64, 1600, 533, 2521, 2184, 6355441, 3972.0, 11923.0, 3.0018761726078798, 2117156.283125, 3972.0] => False False 
206) [16, 16, 16, 64, 1600, 533, 2174, 2215, 4726276, 2953.0, 8867.0, 3.0018761726078798, 1574440.6925000001, 2953.0] => False False 
207) [16, 16, 16, 64, 1600, 533, 1683, 2246, 2832489, 1770.0, 5314.0, 3.0018761726078798, 943572.8981250001, 1770.0] => False False 
208) [48, 48, 48, 64, 1600, 266, 3600, 1800, 12960000, 8100.0, 48721.0, 6.015037593984962, 2154600.0, 8100.0] => False False 
209) [16, 16, 16, 64, 800, 266, 2582, 1940, 6666724, 8333.0, 25062.0, 3.007518796992481, 2216685.73, 8333.0] => False False 
210) [48, 48, 48, 64, 1600, 266, 1232, 820, 1517824, 948.0, 5706.0, 6.015037593984962, 252338.24000000002, 948.0] => False False 
211) [64, 64, 64, 64, 1600, 266, 3074, 2185, 9449476, 5905.0, 35524.0, 6.015037593984962, 1570975.385, 5905.0] => False False 
212) [32, 32, 32, 64, 1600, 533, 2500, 1985, 6250000, 3906.0, 11726.0, 3.0018761726078798, 2082031.2500000002, 3906.0] => False False 
213) [32, 32, 32, 64, 800, 533, 2174, 2215, 4726276, 5907.0, 8867.0, 1.5009380863039399, 3148881.3850000002, 5907.0] => False False 
214) [64, 64, 64, 64, 1600, 266, 3600, 1800, 12960000, 8100.0, 48721.0, 6.015037593984962, 2154600.0, 8100.0] => False False 
215) [16, 16, 16, 64, 1600, 533, 2400, 2400, 5760000, 3600.0, 10806.0, 3.0018761726078798, 1918800.0, 3600.0] => False False 
216) [16, 16, 16, 64, 800, 533, 594, 446, 352836, 441.0, 661.0, 1.5009380863039399, 235076.98500000002, 441.0] => False False 
217) [64, 64, 64, 64, 1600, 533, 2103, 2082, 4422609, 2764.0, 8297.0, 3.0018761726078798, 1473281.6231250002, 2764.0] => False False 
218) [48, 48, 48, 64, 1600, 266, 3074, 2185, 9449476, 5905.0, 35524.0, 6.015037593984962, 1570975.385, 5905.0] => False False 
219) [48, 48, 48, 64, 1600, 266, 2521, 2184, 6355441, 3972.0, 23892.0, 6.015037593984962, 1056592.0662500001, 3972.0] => False False 
220) [16, 16, 16, 64, 800, 266, 3600, 1800, 12960000, 16200.0, 48721.0, 3.007518796992481, 4309200.0, 16200.0] => False False 
221) [64, 64, 64, 64, 800, 266, 807, 1142, 651249, 814.0, 2448.0, 3.007518796992481, 216540.2925, 814.0] => False False 
222) [64, 64, 64, 64, 1600, 266, 2593, 2593, 6723649, 4202.0, 25276.0, 6.015037593984962, 1117806.64625, 4202.0] => False False 
223) [32, 32, 32, 64, 1600, 266, 807, 1142, 651249, 407.0, 2448.0, 6.015037593984962, 108270.14625, 407.0] => False False 
224) [48, 48, 48, 64, 800, 533, 2582, 1940, 6666724, 8333.0, 12507.0, 1.5009380863039399, 4441704.865, 8333.0] => False False 
225) [32, 32, 32, 64, 800, 533, 2500, 1985, 6250000, 7812.0, 11726.0, 1.5009380863039399, 4164062.5000000005, 7812.0] => False False 
226) [128, 12, 12, 64, 800, 533, 2174, 2215, 4726276, 5907.0, 8867.0, 1.5009380863039399, 3148881.3850000002, 5907.0] => True True 
227) [48, 48, 48, 64, 1600, 533, 2126, 2658, 4519876, 2824.0, 8480.0, 3.0018761726078798, 1505683.6925000001, 2824.0] => False False 
228) [64, 64, 64, 64, 800, 533, 1072, 804, 1149184, 1436.0, 2156.0, 1.5009380863039399, 765643.8400000001, 1436.0] => True True 
229) [48, 48, 48, 64, 800, 266, 816, 612, 665856, 832.0, 2503.0, 3.007518796992481, 221397.12000000002, 832.0] => False False 
230) [16, 16, 16, 64, 800, 266, 2868, 1607, 8225424, 10281.0, 30922.0, 3.007518796992481, 2734953.48, 10281.0] => False False 
231) [128, 12, 12, 64, 1600, 266, 807, 1142, 651249, 407.0, 2448.0, 6.015037593984962, 108270.14625, 407.0] => False False 
232) [128, 12, 12, 64, 1600, 533, 633, 921, 400689, 250.0, 751.0, 3.0018761726078798, 133479.523125, 250.0] => True True 
233) [32, 32, 32, 64, 1600, 266, 3710, 1686, 13764100, 8602.0, 51744.0, 6.015037593984962, 2288281.625, 8602.0] => False False 
234) [16, 16, 16, 64, 800, 266, 1064, 629, 1132096, 1415.0, 4256.0, 3.007518796992481, 376421.92000000004, 1415.0] => False False 
235) [48, 48, 48, 64, 1600, 533, 2103, 2082, 4422609, 2764.0, 8297.0, 3.0018761726078798, 1473281.6231250002, 2764.0] => False False 
236) [128, 12, 12, 64, 800, 266, 1064, 629, 1132096, 1415.0, 4256.0, 3.007518796992481, 376421.92000000004, 1415.0] => True True 
237) [64, 64, 64, 64, 1600, 533, 594, 446, 352836, 220.0, 661.0, 3.0018761726078798, 117538.49250000001, 220.0] => False False 
238) [16, 16, 16, 64, 1600, 266, 2400, 2400, 5760000, 3600.0, 21654.0, 6.015037593984962, 957600.0, 3600.0] => False False 
239) [16, 16, 16, 64, 1600, 266, 2103, 2082, 4422609, 2764.0, 16626.0, 6.015037593984962, 735258.7462500001, 2764.0] => False False 
240) [128, 12, 12, 64, 1600, 266, 3600, 1800, 12960000, 8100.0, 48721.0, 6.015037593984962, 2154600.0, 8100.0] => False False 
241) [64, 64, 64, 64, 1600, 533, 2400, 2400, 5760000, 3600.0, 10806.0, 3.0018761726078798, 1918800.0, 3600.0] => False False 
242) [48, 48, 48, 64, 800, 533, 807, 1142, 651249, 814.0, 1221.0, 1.5009380863039399, 433894.64625000005, 814.0] => False True ***
243) [64, 64, 64, 64, 800, 533, 633, 921, 400689, 500.0, 751.0, 1.5009380863039399, 266959.04625, 500.0] => True True 
244) [48, 48, 48, 64, 800, 266, 3074, 2185, 9449476, 11811.0, 35524.0, 3.007518796992481, 3141950.77, 11811.0] => False False 
245) [48, 48, 48, 64, 800, 266, 2868, 1607, 8225424, 10281.0, 30922.0, 3.007518796992481, 2734953.48, 10281.0] => False False 
246) [32, 32, 32, 64, 1600, 533, 3600, 1800, 12960000, 8100.0, 24315.0, 3.0018761726078798, 4317300.0, 8100.0] => False False 
247) [32, 32, 32, 64, 1600, 266, 2422, 2066, 5866084, 3666.0, 22052.0, 6.015037593984962, 975236.4650000001, 3666.0] => False False 
248) [64, 64, 64, 64, 800, 266, 594, 446, 352836, 441.0, 1326.0, 3.007518796992481, 117317.97, 441.0] => False False 
249) [32, 32, 32, 64, 1600, 266, 2400, 2400, 5760000, 3600.0, 21654.0, 6.015037593984962, 957600.0, 3600.0] => False False 
250) [128, 12, 12, 64, 1600, 266, 2500, 1985, 6250000, 3906.0, 23496.0, 6.015037593984962, 1039062.5, 3906.0] => False False 
251) [64, 64, 64, 64, 1600, 533, 1064, 629, 1132096, 707.0, 2124.0, 3.0018761726078798, 377129.48000000004, 707.0] => False False 
252) [32, 32, 32, 64, 1600, 533, 594, 446, 352836, 220.0, 661.0, 3.0018761726078798, 117538.49250000001, 220.0] => False False 
253) [32, 32, 32, 64, 1600, 266, 2500, 1985, 6250000, 3906.0, 23496.0, 6.015037593984962, 1039062.5, 3906.0] => False False 
254) [128, 12, 12, 64, 800, 533, 2103, 2082, 4422609, 5528.0, 8297.0, 1.5009380863039399, 2946563.2462500003, 5528.0] => True True 
255) [32, 32, 32, 64, 800, 266, 3074, 2185, 9449476, 11811.0, 35524.0, 3.007518796992481, 3141950.77, 11811.0] => False False 
256) [32, 32, 32, 64, 800, 266, 2174, 2215, 4726276, 5907.0, 17767.0, 3.007518796992481, 1571486.77, 5907.0] => False False 
257) [64, 64, 64, 64, 1600, 266, 807, 1142, 651249, 407.0, 2448.0, 6.015037593984962, 108270.14625, 407.0] => False False 
258) [32, 32, 32, 64, 1600, 266, 1232, 820, 1517824, 948.0, 5706.0, 6.015037593984962, 252338.24000000002, 948.0] => False False 
259) [128, 12, 12, 64, 1600, 266, 2868, 1607, 8225424, 5140.0, 30922.0, 6.015037593984962, 1367476.74, 5140.0] => False False 
260) [16, 16, 16, 64, 1600, 533, 2582, 1940, 6666724, 4166.0, 12507.0, 3.0018761726078798, 2220852.4325, 4166.0] => False False 
261) [128, 12, 12, 64, 1600, 533, 2126, 2658, 4519876, 2824.0, 8480.0, 3.0018761726078798, 1505683.6925000001, 2824.0] => False False 
262) [16, 16, 16, 64, 1600, 266, 2422, 2066, 5866084, 3666.0, 22052.0, 6.015037593984962, 975236.4650000001, 3666.0] => False False 
263) [128, 12, 12, 64, 1600, 266, 2174, 2215, 4726276, 2953.0, 17767.0, 6.015037593984962, 785743.385, 2953.0] => False False 
264) [48, 48, 48, 64, 800, 533, 2174, 2215, 4726276, 5907.0, 8867.0, 1.5009380863039399, 3148881.3850000002, 5907.0] => False False 
265) [32, 32, 32, 64, 1600, 266, 3600, 1800, 12960000, 8100.0, 48721.0, 6.015037593984962, 2154600.0, 8100.0] => False False 
266) [32, 32, 32, 64, 800, 533, 944, 708, 891136, 1113.0, 1671.0, 1.5009380863039399, 593719.36, 1113.0] => False False 
267) [64, 64, 64, 64, 800, 266, 3710, 1686, 13764100, 17205.0, 51744.0, 3.007518796992481, 4576563.25, 17205.0] => False False 
268) [64, 64, 64, 64, 1600, 533, 3074, 2185, 9449476, 5905.0, 17728.0, 3.0018761726078798, 3147856.6925000004, 5905.0] => False False 
269) [32, 32, 32, 64, 800, 266, 594, 446, 352836, 441.0, 1326.0, 3.007518796992481, 117317.97, 441.0] => False False 
270) [16, 16, 16, 64, 1600, 266, 1072, 804, 1149184, 718.0, 4320.0, 6.015037593984962, 191051.84, 718.0] => False False 
271) [64, 64, 64, 64, 1600, 266, 1683, 2246, 2832489, 1770.0, 10648.0, 6.015037593984962, 470901.29625, 1770.0] => False False 
272) [16, 16, 16, 64, 800, 266, 3074, 2185, 9449476, 11811.0, 35524.0, 3.007518796992481, 3141950.77, 11811.0] => False False 
273) [16, 16, 16, 64, 1600, 266, 594, 446, 352836, 220.0, 1326.0, 6.015037593984962, 58658.985, 220.0] => False False 
274) [16, 16, 16, 64, 1600, 266, 1683, 2246, 2832489, 1770.0, 10648.0, 6.015037593984962, 470901.29625, 1770.0] => False False 
275) [16, 16, 16, 64, 800, 266, 1232, 820, 1517824, 1897.0, 5706.0, 3.007518796992481, 504676.48000000004, 1897.0] => False False 
276) [32, 32, 32, 64, 800, 533, 2593, 2593, 6723649, 8404.0, 12614.0, 1.5009380863039399, 4479631.14625, 8404.0] => False False 
277) [128, 12, 12, 64, 800, 533, 3000, 1639, 9000000, 11250.0, 16885.0, 1.5009380863039399, 5996250.0, 11250.0] => True True 
278) [128, 12, 12, 64, 800, 533, 2500, 1985, 6250000, 7812.0, 11726.0, 1.5009380863039399, 4164062.5000000005, 7812.0] => True True 
279) [16, 16, 16, 64, 800, 266, 2174, 2215, 4726276, 5907.0, 17767.0, 3.007518796992481, 1571486.77, 5907.0] => False False 
280) [48, 48, 48, 64, 1600, 266, 2400, 2400, 5760000, 3600.0, 21654.0, 6.015037593984962, 957600.0, 3600.0] => False False 
281) [128, 12, 12, 64, 1600, 533, 3710, 1686, 13764100, 8602.0, 25823.0, 3.0018761726078798, 4585165.8125, 8602.0] => False False 
282) [48, 48, 48, 64, 800, 266, 1683, 2246, 2832489, 3540.0, 10648.0, 3.007518796992481, 941802.5925, 3540.0] => False False 
283) [48, 48, 48, 64, 1600, 266, 3710, 1686, 13764100, 8602.0, 51744.0, 6.015037593984962, 2288281.625, 8602.0] => False False 
284) [128, 12, 12, 64, 800, 266, 807, 1142, 651249, 814.0, 2448.0, 3.007518796992481, 216540.2925, 814.0] => True True 
285) [128, 12, 12, 64, 1600, 533, 2103, 2082, 4422609, 2764.0, 8297.0, 3.0018761726078798, 1473281.6231250002, 2764.0] => False False 
286) [128, 12, 12, 64, 1600, 533, 2500, 1985, 6250000, 3906.0, 11726.0, 3.0018761726078798, 2082031.2500000002, 3906.0] => False False 
287) [128, 12, 12, 64, 1600, 533, 1072, 804, 1149184, 718.0, 2156.0, 3.0018761726078798, 382821.92000000004, 718.0] => True True 
288) [32, 32, 32, 64, 1600, 266, 816, 612, 665856, 416.0, 2503.0, 6.015037593984962, 110698.56000000001, 416.0] => False False 
289) [48, 48, 48, 64, 1600, 533, 2582, 1940, 6666724, 4166.0, 12507.0, 3.0018761726078798, 2220852.4325, 4166.0] => False False 
290) [16, 16, 16, 64, 1600, 533, 3600, 1800, 12960000, 8100.0, 24315.0, 3.0018761726078798, 4317300.0, 8100.0] => False False 
291) [128, 12, 12, 64, 1600, 533, 2582, 1940, 6666724, 4166.0, 12507.0, 3.0018761726078798, 2220852.4325, 4166.0] => False False 
292) [64, 64, 64, 64, 800, 266, 3000, 1639, 9000000, 11250.0, 33834.0, 3.007518796992481, 2992500.0, 11250.0] => False False 
293) [32, 32, 32, 64, 800, 266, 2500, 1985, 6250000, 7812.0, 23496.0, 3.007518796992481, 2078125.0, 7812.0] => False False 
294) [16, 16, 16, 64, 800, 266, 2521, 2184, 6355441, 7944.0, 23892.0, 3.007518796992481, 2113184.1325000003, 7944.0] => False False 
295) [48, 48, 48, 64, 1600, 266, 3000, 1639, 9000000, 5625.0, 33834.0, 6.015037593984962, 1496250.0, 5625.0] => False False 
296) [32, 32, 32, 64, 1600, 533, 2868, 1607, 8225424, 5140.0, 15432.0, 3.0018761726078798, 2740094.37, 5140.0] => False False 
297) [64, 64, 64, 64, 1600, 266, 2582, 1940, 6666724, 4166.0, 25062.0, 6.015037593984962, 1108342.865, 4166.0] => False False 
298) [16, 16, 16, 64, 1600, 266, 2868, 1607, 8225424, 5140.0, 30922.0, 6.015037593984962, 1367476.74, 5140.0] => False False 
299) [48, 48, 48, 64, 1600, 266, 2126, 2658, 4519876, 2824.0, 16992.0, 6.015037593984962, 751429.385, 2824.0] => False False 
300) [48, 48, 48, 64, 1600, 266, 944, 708, 891136, 556.0, 3350.0, 6.015037593984962, 148151.36000000002, 556.0] => False False 
301) [64, 64, 64, 64, 1600, 533, 944, 708, 891136, 556.0, 1671.0, 3.0018761726078798, 296859.68, 556.0] => False False 
302) [128, 12, 12, 64, 1600, 533, 2593, 2593, 6723649, 4202.0, 12614.0, 3.0018761726078798, 2239815.573125, 4202.0] => False False 
303) [48, 48, 48, 64, 800, 533, 2103, 2082, 4422609, 5528.0, 8297.0, 1.5009380863039399, 2946563.2462500003, 5528.0] => False False 
304) [32, 32, 32, 64, 1600, 266, 1072, 804, 1149184, 718.0, 4320.0, 6.015037593984962, 191051.84, 718.0] => False False 
305) [16, 16, 16, 64, 800, 533, 3600, 1800, 12960000, 16200.0, 24315.0, 1.5009380863039399, 8634600.0, 16200.0] => False False 
306) [16, 16, 16, 64, 800, 266, 944, 708, 891136, 1113.0, 3350.0, 3.007518796992481, 296302.72000000003, 1113.0] => False False 
307) [48, 48, 48, 64, 800, 266, 633, 921, 400689, 500.0, 1506.0, 3.007518796992481, 133229.0925, 500.0] => False False 
308) [32, 32, 32, 64, 1600, 533, 1232, 820, 1517824, 948.0, 2847.0, 3.0018761726078798, 505625.12000000005, 948.0] => False False 
309) [128, 12, 12, 64, 800, 533, 1064, 629, 1132096, 1415.0, 2124.0, 1.5009380863039399, 754258.9600000001, 1415.0] => True True 
310) [128, 12, 12, 64, 800, 533, 594, 446, 352836, 441.0, 661.0, 1.5009380863039399, 235076.98500000002, 441.0] => True True 
311) [64, 64, 64, 64, 1600, 266, 2521, 2184, 6355441, 3972.0, 23892.0, 6.015037593984962, 1056592.0662500001, 3972.0] => False False 
312) [128, 12, 12, 64, 800, 533, 2582, 1940, 6666724, 8333.0, 12507.0, 1.5009380863039399, 4441704.865, 8333.0] => True True 
313) [48, 48, 48, 64, 800, 533, 1683, 2246, 2832489, 3540.0, 5314.0, 1.5009380863039399, 1887145.7962500001, 3540.0] => False False 
314) [128, 12, 12, 64, 800, 266, 1072, 804, 1149184, 1436.0, 4320.0, 3.007518796992481, 382103.68, 1436.0] => True True 
315) [48, 48, 48, 64, 1600, 533, 1072, 804, 1149184, 718.0, 2156.0, 3.0018761726078798, 382821.92000000004, 718.0] => False False 
316) [128, 12, 12, 64, 1600, 266, 3074, 2185, 9449476, 5905.0, 35524.0, 6.015037593984962, 1570975.385, 5905.0] => False False 
317) [32, 32, 32, 64, 800, 533, 2422, 2066, 5866084, 7332.0, 11005.0, 1.5009380863039399, 3908278.4650000003, 7332.0] => False False 
318) [48, 48, 48, 64, 1600, 533, 2593, 2593, 6723649, 4202.0, 12614.0, 3.0018761726078798, 2239815.573125, 4202.0] => False False 
319) [48, 48, 48, 64, 1600, 533, 594, 446, 352836, 220.0, 661.0, 3.0018761726078798, 117538.49250000001, 220.0] => False False 
320) [48, 48, 48, 64, 1600, 533, 2521, 2184, 6355441, 3972.0, 11923.0, 3.0018761726078798, 2117156.283125, 3972.0] => False False 
321) [48, 48, 48, 64, 1600, 266, 2500, 1985, 6250000, 3906.0, 23496.0, 6.015037593984962, 1039062.5, 3906.0] => False False 
322) [64, 64, 64, 64, 1600, 533, 2521, 2184, 6355441, 3972.0, 11923.0, 3.0018761726078798, 2117156.283125, 3972.0] => False False 
323) [128, 12, 12, 64, 800, 533, 3600, 1800, 12960000, 16200.0, 24315.0, 1.5009380863039399, 8634600.0, 16200.0] => False False 
324) [16, 16, 16, 64, 800, 533, 2400, 2400, 5760000, 7200.0, 10806.0, 1.5009380863039399, 3837600.0, 7200.0] => False False 
325) [128, 12, 12, 64, 800, 266, 3710, 1686, 13764100, 17205.0, 51744.0, 3.007518796992481, 4576563.25, 17205.0] => False False 
326) [128, 12, 12, 64, 1600, 533, 944, 708, 891136, 556.0, 1671.0, 3.0018761726078798, 296859.68, 556.0] => True True 
327) [48, 48, 48, 64, 1600, 266, 2422, 2066, 5866084, 3666.0, 22052.0, 6.015037593984962, 975236.4650000001, 3666.0] => False False 
328) [16, 16, 16, 64, 1600, 533, 2500, 1985, 6250000, 3906.0, 11726.0, 3.0018761726078798, 2082031.2500000002, 3906.0] => False False 
329) [64, 64, 64, 64, 1600, 533, 2422, 2066, 5866084, 3666.0, 11005.0, 3.0018761726078798, 1954139.2325000002, 3666.0] => False False 
330) [16, 16, 16, 64, 800, 533, 2103, 2082, 4422609, 5528.0, 8297.0, 1.5009380863039399, 2946563.2462500003, 5528.0] => False False 
331) [48, 48, 48, 64, 800, 533, 2868, 1607, 8225424, 10281.0, 15432.0, 1.5009380863039399, 5480188.74, 10281.0] => False False 
332) [48, 48, 48, 64, 800, 533, 3600, 1800, 12960000, 16200.0, 24315.0, 1.5009380863039399, 8634600.0, 16200.0] => False False 
333) [64, 64, 64, 64, 1600, 533, 2126, 2658, 4519876, 2824.0, 8480.0, 3.0018761726078798, 1505683.6925000001, 2824.0] => False False 
334) [32, 32, 32, 64, 800, 266, 1683, 2246, 2832489, 3540.0, 10648.0, 3.007518796992481, 941802.5925, 3540.0] => False False 
335) [16, 16, 16, 64, 800, 266, 1683, 2246, 2832489, 3540.0, 10648.0, 3.007518796992481, 941802.5925, 3540.0] => False False 
336) [64, 64, 64, 64, 1600, 533, 2500, 1985, 6250000, 3906.0, 11726.0, 3.0018761726078798, 2082031.2500000002, 3906.0] => False False 
337) [32, 32, 32, 64, 1600, 266, 2103, 2082, 4422609, 2764.0, 16626.0, 6.015037593984962, 735258.7462500001, 2764.0] => False False 
338) [48, 48, 48, 64, 1600, 266, 2174, 2215, 4726276, 2953.0, 17767.0, 6.015037593984962, 785743.385, 2953.0] => False False 
339) [64, 64, 64, 64, 1600, 266, 816, 612, 665856, 416.0, 2503.0, 6.015037593984962, 110698.56000000001, 416.0] => False False 
340) [16, 16, 16, 64, 1600, 266, 807, 1142, 651249, 407.0, 2448.0, 6.015037593984962, 108270.14625, 407.0] => False False 
341) [64, 64, 64, 64, 800, 533, 3710, 1686, 13764100, 17205.0, 25823.0, 1.5009380863039399, 9170331.625, 17205.0] => False False 
342) [128, 12, 12, 64, 1600, 533, 1683, 2246, 2832489, 1770.0, 5314.0, 3.0018761726078798, 943572.8981250001, 1770.0] => False False 
343) [64, 64, 64, 64, 800, 266, 2103, 2082, 4422609, 5528.0, 16626.0, 3.007518796992481, 1470517.4925000002, 5528.0] => False False 
344) [48, 48, 48, 64, 1600, 533, 816, 612, 665856, 416.0, 1249.0, 3.0018761726078798, 221813.28, 416.0] => False False 
345) [32, 32, 32, 64, 1600, 533, 2422, 2066, 5866084, 3666.0, 11005.0, 3.0018761726078798, 1954139.2325000002, 3666.0] => False False 
346) [128, 12, 12, 64, 1600, 266, 2103, 2082, 4422609, 2764.0, 16626.0, 6.015037593984962, 735258.7462500001, 2764.0] => False False 
347) [48, 48, 48, 64, 1600, 266, 2103, 2082, 4422609, 2764.0, 16626.0, 6.015037593984962, 735258.7462500001, 2764.0] => False False 
348) [48, 48, 48, 64, 800, 533, 1072, 804, 1149184, 1436.0, 2156.0, 1.5009380863039399, 765643.8400000001, 1436.0] => True True 
349) [128, 12, 12, 64, 800, 266, 2174, 2215, 4726276, 5907.0, 17767.0, 3.007518796992481, 1571486.77, 5907.0] => True True 
350) [32, 32, 32, 64, 1600, 533, 2582, 1940, 6666724, 4166.0, 12507.0, 3.0018761726078798, 2220852.4325, 4166.0] => False False 
351) [64, 64, 64, 64, 1600, 266, 944, 708, 891136, 556.0, 3350.0, 6.015037593984962, 148151.36000000002, 556.0] => False False 
352) [48, 48, 48, 64, 800, 266, 2174, 2215, 4726276, 5907.0, 17767.0, 3.007518796992481, 1571486.77, 5907.0] => False False 
353) [128, 12, 12, 64, 800, 533, 944, 708, 891136, 1113.0, 1671.0, 1.5009380863039399, 593719.36, 1113.0] => True True 
354) [32, 32, 32, 64, 800, 533, 1232, 820, 1517824, 1897.0, 2847.0, 1.5009380863039399, 1011250.2400000001, 1897.0] => False False 
355) [128, 12, 12, 64, 1600, 533, 1064, 629, 1132096, 707.0, 2124.0, 3.0018761726078798, 377129.48000000004, 707.0] => False False 
356) [16, 16, 16, 64, 800, 533, 1064, 629, 1132096, 1415.0, 2124.0, 1.5009380863039399, 754258.9600000001, 1415.0] => False False 
357) [32, 32, 32, 64, 1600, 266, 633, 921, 400689, 250.0, 1506.0, 6.015037593984962, 66614.54625, 250.0] => False False 
358) [64, 64, 64, 64, 800, 266, 2582, 1940, 6666724, 8333.0, 25062.0, 3.007518796992481, 2216685.73, 8333.0] => False False 
359) [16, 16, 16, 64, 1600, 533, 3000, 1639, 9000000, 5625.0, 16885.0, 3.0018761726078798, 2998125.0, 5625.0] => False False 
360) [16, 16, 16, 64, 1600, 266, 3074, 2185, 9449476, 5905.0, 35524.0, 6.015037593984962, 1570975.385, 5905.0] => False False 
361) [64, 64, 64, 64, 800, 266, 2868, 1607, 8225424, 10281.0, 30922.0, 3.007518796992481, 2734953.48, 10281.0] => False False 
362) [32, 32, 32, 64, 800, 266, 1064, 629, 1132096, 1415.0, 4256.0, 3.007518796992481, 376421.92000000004, 1415.0] => False False 
363) [64, 64, 64, 64, 800, 266, 2500, 1985, 6250000, 7812.0, 23496.0, 3.007518796992481, 2078125.0, 7812.0] => False False 
364) [128, 12, 12, 64, 1600, 533, 2868, 1607, 8225424, 5140.0, 15432.0, 3.0018761726078798, 2740094.37, 5140.0] => False False 
365) [48, 48, 48, 64, 800, 266, 2400, 2400, 5760000, 7200.0, 21654.0, 3.007518796992481, 1915200.0, 7200.0] => False False 
366) [64, 64, 64, 64, 800, 266, 1072, 804, 1149184, 1436.0, 4320.0, 3.007518796992481, 382103.68, 1436.0] => False False 
367) [16, 16, 16, 64, 1600, 533, 3074, 2185, 9449476, 5905.0, 17728.0, 3.0018761726078798, 3147856.6925000004, 5905.0] => False False 
368) [128, 12, 12, 64, 1600, 266, 1064, 629, 1132096, 707.0, 4256.0, 6.015037593984962, 188210.96000000002, 707.0] => False False 
369) [128, 12, 12, 64, 1600, 266, 3710, 1686, 13764100, 8602.0, 51744.0, 6.015037593984962, 2288281.625, 8602.0] => False False 
370) [16, 16, 16, 64, 800, 266, 3710, 1686, 13764100, 17205.0, 51744.0, 3.007518796992481, 4576563.25, 17205.0] => False False 
371) [64, 64, 64, 64, 800, 266, 2521, 2184, 6355441, 7944.0, 23892.0, 3.007518796992481, 2113184.1325000003, 7944.0] => False False 
372) [64, 64, 64, 64, 1600, 266, 1072, 804, 1149184, 718.0, 4320.0, 6.015037593984962, 191051.84, 718.0] => False False 
373) [32, 32, 32, 64, 1600, 266, 944, 708, 891136, 556.0, 3350.0, 6.015037593984962, 148151.36000000002, 556.0] => False False 
374) [48, 48, 48, 64, 1600, 533, 3600, 1800, 12960000, 8100.0, 24315.0, 3.0018761726078798, 4317300.0, 8100.0] => False False 
375) [64, 64, 64, 64, 1600, 533, 816, 612, 665856, 416.0, 1249.0, 3.0018761726078798, 221813.28, 416.0] => False False 
376) [48, 48, 48, 64, 1600, 533, 807, 1142, 651249, 407.0, 1221.0, 3.0018761726078798, 216947.32312500002, 407.0] => False False 
377) [128, 12, 12, 64, 1600, 533, 3000, 1639, 9000000, 5625.0, 16885.0, 3.0018761726078798, 2998125.0, 5625.0] => False False 
378) [48, 48, 48, 64, 800, 533, 2400, 2400, 5760000, 7200.0, 10806.0, 1.5009380863039399, 3837600.0, 7200.0] => False False 
379) [128, 12, 12, 64, 800, 533, 1072, 804, 1149184, 1436.0, 2156.0, 1.5009380863039399, 765643.8400000001, 1436.0] => True True 
380) [32, 32, 32, 64, 1600, 266, 1683, 2246, 2832489, 1770.0, 10648.0, 6.015037593984962, 470901.29625, 1770.0] => False False 
381) [128, 12, 12, 64, 800, 266, 944, 708, 891136, 1113.0, 3350.0, 3.007518796992481, 296302.72000000003, 1113.0] => True True 
382) [128, 12, 12, 64, 800, 533, 816, 612, 665856, 832.0, 1249.0, 1.5009380863039399, 443626.56, 832.0] => True True 
383) [16, 16, 16, 64, 1600, 533, 807, 1142, 651249, 407.0, 1221.0, 3.0018761726078798, 216947.32312500002, 407.0] => False False 
384) [48, 48, 48, 64, 800, 266, 594, 446, 352836, 441.0, 1326.0, 3.007518796992481, 117317.97, 441.0] => False False 
